Date,Description,Category,Amount,Payment_Mode,Location
2025-11-11,Netflix,Entertainment,2271.13,Credit Card,Kolkata
2025-05-19,Metro,Travel,3458.32,Credit Card,Mumbai
2025-04-11,Metro,Travel,3693.13,Cash,Pune
2025-07-30,Uber,Travel,3764.48,UPI,Pune
2026-01-25,Internet Bill,Bills,4638.87,Credit Card,Bangalore
2025-06-16,Internet Bill,Bills,316.46,Debit Card,Mumbai
2025-08-11,Metro,Travel,4219.26,UPI,Hyderabad
2025-12-26,Internet Bill,Bills,1713.45,Debit Card,Mumbai
2025-05-29,Movie Ticket,Entertainment,2974.81,UPI,Pune
2025-12-26,Flipkart,Shopping,3624.34,Credit Card,Bangalore
2025-12-31,Flight,Travel,372.92,UPI,Pune
2025-09-10,Zomato,Food,2197.91,Credit Card,Pune
2026-03-06,Metro,Travel,4244.4,Debit Card,Kolkata
2025-05-31,Swiggy,Food,3385.44,UPI,Delhi
2025-04-13,Flight,Travel,4354.26,Credit Card,Chennai
2025-05-26,Electricity Bill,Bills,4701.91,Cash,Kolkata
2026-01-31,Flipkart,Shopping,1069.02,UPI,Bangalore
2025-12-23,Flight,Travel,944.97,Cash,Pune
2026-01-18,Ola,Travel,790.57,UPI,Chennai
2025-05-03,Amazon,Shopping,2540.02,Cash,Pune
2025-10-12,Mall,Shopping,4379.98,Credit Card,Chennai
2025-10-01,Flipkart,Shopping,3320.06,Debit Card,Hyderabad
2025-12-05,Zomato,Food,1292.82,Debit Card,Kolkata
2025-05-22,Cafe,Food,3751.68,Credit Card,Mumbai
2026-01-04,Metro,Travel,4078.33,Debit Card,Hyderabad
2026-02-13,Swiggy,Food,54.77,Cash,Bangalore
2025-05-27,Flipkart,Shopping,4121.69,Debit Card,Bangalore
2025-07-09,Amazon,Shopping,2208.75,UPI,Chennai
2025-12-17,Mobile Recharge,Bills,4606.54,Cash,Kolkata
2025-11-13,Flipkart,Shopping,2763.64,UPI,Delhi
2025-05-27,Ola,Travel,2258.76,Credit Card,Bangalore
2025-07-18,Electricity Bill,Bills,1216.02,Credit Card,Pune
2025-12-09,Swiggy,Food,1353.0,Cash,Kolkata
2025-12-03,Uber,Travel,4598.1,Cash,Kolkata
2025-05-24,Swiggy,Food,216.91,Credit Card,Kolkata
2025-08-04,Ola,Travel,4424.2,Credit Card,Delhi
2025-10-17,Mall,Shopping,4175.79,UPI,Kolkata
2025-07-25,Netflix,Entertainment,792.34,UPI,Bangalore
2025-10-03,Mall,Shopping,3830.09,Credit Card,Hyderabad
2025-08-30,Electricity Bill,Bills,4846.9,Credit Card,Delhi
2025-08-16,Spotify,Entertainment,2223.1,Debit Card,Chennai
2026-02-22,Swiggy,Food,3478.08,Credit Card,Hyderabad
2025-04-25,Metro,Travel,3561.13,Cash,Pune
2025-03-28,Ola,Travel,4653.51,UPI,Chennai
2026-01-15,Amazon,Shopping,3304.54,Credit Card,Delhi
2025-08-25,Amazon,Shopping,2650.26,UPI,Mumbai
2025-08-07,Flipkart,Shopping,87.71,Cash,Hyderabad
2026-01-18,Spotify,Entertainment,1833.95,Cash,Mumbai
2025-04-07,Swiggy,Food,1486.68,Debit Card,Chennai
2025-11-01,Electricity Bill,Bills,1271.02,Cash,Mumbai
2025-11-10,Swiggy,Food,3510.78,Debit Card,Delhi
2026-02-09,Mall,Shopping,2135.63,Cash,Hyderabad
2025-06-11,Swiggy,Food,742.07,UPI,Delhi
2025-05-29,Cafe,Food,539.53,Credit Card,Pune
2025-05-15,Electricity Bill,Bills,4296.19,UPI,Bangalore
2025-11-20,Metro,Travel,2392.16,Cash,Chennai
2025-03-21,Cafe,Food,2337.56,Credit Card,Chennai
2025-09-19,Movie Ticket,Entertainment,2049.62,Cash,Kolkata
2025-05-01,Spotify,Entertainment,4136.27,Cash,Mumbai
2026-01-23,Netflix,Entertainment,4941.08,UPI,Chennai
2025-11-07,Mobile Recharge,Bills,3007.68,Cash,Kolkata
2025-03-21,Flipkart,Shopping,3316.12,Debit Card,Bangalore
2025-07-15,Restaurant,Food,2681.32,Credit Card,Mumbai
2025-08-31,Uber,Travel,1177.9,Cash,Mumbai
2025-07-04,Electricity Bill,Bills,50.56,UPI,Kolkata
2025-04-04,Netflix,Entertainment,4142.42,Debit Card,Bangalore
2025-04-17,Amazon,Shopping,3562.07,Debit Card,Mumbai
2025-08-03,Ola,Travel,3526.65,UPI,Mumbai
2025-04-15,Ola,Travel,873.16,Credit Card,Pune
2025-08-17,Flipkart,Shopping,1145.63,UPI,Mumbai
2025-04-28,Uber,Travel,623.05,UPI,Bangalore
2025-09-25,Flight,Travel,3431.97,Cash,Delhi
2025-09-17,Swiggy,Food,3930.94,Cash,Hyderabad
2025-09-16,Zomato,Food,4249.14,UPI,Delhi
2025-06-18,Ola,Travel,456.45,Debit Card,Delhi
2025-07-20,Spotify,Entertainment,4676.37,Debit Card,Delhi
2026-01-10,Ola,Travel,2672.66,Cash,Pune
2025-11-22,Mall,Shopping,1336.11,UPI,Mumbai
2025-03-21,Ola,Travel,1138.9,UPI,Bangalore
2025-05-08,Electricity Bill,Bills,2687.02,UPI,Kolkata
2026-02-26,Internet Bill,Bills,1369.29,Cash,Mumbai
2025-06-10,Netflix,Entertainment,506.11,UPI,Hyderabad
2025-10-22,Netflix,Entertainment,4940.21,Cash,Delhi
2025-03-26,Spotify,Entertainment,1307.61,Debit Card,Delhi
2026-02-14,Spotify,Entertainment,3673.95,Cash,Delhi
2025-12-11,Netflix,Entertainment,946.7,UPI,Mumbai
2025-10-05,Mobile Recharge,Bills,3308.31,Credit Card,Pune
2025-04-22,Internet Bill,Bills,196.23,Credit Card,Bangalore
2025-04-11,Electricity Bill,Bills,2594.64,Credit Card,Bangalore
2025-12-26,Zomato,Food,1363.17,Debit Card,Bangalore
2025-06-28,Amazon,Shopping,733.56,Debit Card,Bangalore
2025-09-13,Spotify,Entertainment,1636.26,Debit Card,Kolkata
2026-01-10,Electricity Bill,Bills,3554.04,Debit Card,Bangalore
2025-09-10,Zomato,Food,219.6,Credit Card,Mumbai
2025-07-19,Movie Ticket,Entertainment,477.06,Debit Card,Mumbai
2025-05-16,Electricity Bill,Bills,187.7,Debit Card,Pune
2025-10-20,Metro,Travel,1055.2,Credit Card,Chennai
2025-03-22,Mall,Shopping,4741.51,Cash,Pune
2025-10-22,Mall,Shopping,1011.02,Credit Card,Pune
2026-02-16,Movie Ticket,Entertainment,935.03,Debit Card,Mumbai
2025-05-12,Ola,Travel,320.32,Credit Card,Hyderabad
2025-09-06,Ola,Travel,3275.61,Debit Card,Bangalore
2025-04-09,Electricity Bill,Bills,413.04,Cash,Pune
2025-11-11,Flight,Travel,3858.01,Cash,Kolkata
2026-01-03,Netflix,Entertainment,4528.1,Debit Card,Delhi
2025-09-18,Flipkart,Shopping,353.95,Credit Card,Pune
2025-12-31,Netflix,Entertainment,1828.49,UPI,Delhi
2026-01-05,Flipkart,Shopping,3766.16,UPI,Chennai
2025-10-06,Swiggy,Food,2979.07,UPI,Hyderabad
2025-04-16,Mobile Recharge,Bills,3565.55,UPI,Chennai
2025-10-08,Internet Bill,Bills,2340.48,Debit Card,Hyderabad
2025-04-06,Flipkart,Shopping,2433.47,Cash,Bangalore
2026-01-13,Mobile Recharge,Bills,3108.19,Debit Card,Bangalore
2026-02-25,Swiggy,Food,922.19,Debit Card,Hyderabad
2025-08-03,Ola,Travel,966.72,Debit Card,Delhi
2025-06-20,Movie Ticket,Entertainment,1728.09,Debit Card,Hyderabad
2025-11-16,Spotify,Entertainment,3680.35,Debit Card,Chennai
2025-10-11,Cafe,Food,971.82,UPI,Hyderabad
2025-05-28,Cafe,Food,4316.74,UPI,Chennai
2025-09-18,Mobile Recharge,Bills,4224.05,Credit Card,Mumbai
2026-02-08,Mall,Shopping,339.65,Debit Card,Mumbai
2025-06-13,Internet Bill,Bills,586.95,Cash,Pune
2025-06-20,Ola,Travel,283.22,UPI,Bangalore
2025-11-30,Cafe,Food,3329.56,Debit Card,Hyderabad
2025-04-02,Mall,Shopping,2251.73,Credit Card,Bangalore
2025-08-20,Swiggy,Food,4807.2,UPI,Delhi
2025-06-16,Amazon,Shopping,3250.82,UPI,Chennai
2026-02-22,Spotify,Entertainment,167.52,UPI,Pune
2025-09-23,Internet Bill,Bills,2340.88,UPI,Mumbai
2025-03-30,Movie Ticket,Entertainment,103.5,Cash,Hyderabad
2025-08-19,Mall,Shopping,4448.9,Cash,Kolkata
2025-08-31,Flipkart,Shopping,2715.71,Cash,Chennai
2025-12-20,Restaurant,Food,321.66,UPI,Chennai
2025-03-13,Mobile Recharge,Bills,1373.82,UPI,Pune
2026-02-05,Netflix,Entertainment,1792.48,Credit Card,Mumbai
2026-02-15,Mall,Shopping,4249.87,UPI,Delhi
2026-03-08,Electricity Bill,Bills,2736.24,Debit Card,Delhi
2026-03-06,Internet Bill,Bills,2690.75,Cash,Mumbai
2025-07-21,Flipkart,Shopping,237.37,Credit Card,Mumbai
2025-10-26,Movie Ticket,Entertainment,1558.23,Debit Card,Delhi
2025-09-05,Amazon,Shopping,804.83,Debit Card,Pune
2025-11-26,Restaurant,Food,1530.69,UPI,Pune
2026-02-08,Zomato,Food,571.63,Cash,Delhi
2025-05-19,Ola,Travel,3180.19,Cash,Chennai
2025-11-24,Amazon,Shopping,3035.02,UPI,Chennai
2026-01-04,Mall,Shopping,1274.58,Cash,Hyderabad
2025-09-20,Ola,Travel,3084.84,Cash,Chennai
2025-04-15,Mall,Shopping,4276.67,Cash,Hyderabad
2026-02-24,Zomato,Food,935.34,Debit Card,Bangalore
2025-11-19,Ola,Travel,2607.83,Credit Card,Bangalore
2025-08-12,Restaurant,Food,203.67,UPI,Bangalore
2025-04-21,Internet Bill,Bills,2323.54,Debit Card,Chennai
2025-10-24,Amazon,Shopping,2385.15,Debit Card,Mumbai
2025-08-31,Amazon,Shopping,426.02,Credit Card,Delhi
2025-11-06,Mall,Shopping,2146.46,Debit Card,Mumbai
2026-01-02,Ola,Travel,1141.28,Credit Card,Hyderabad
2025-12-19,Cafe,Food,2649.14,UPI,Bangalore
2025-04-18,Spotify,Entertainment,2009.56,Credit Card,Chennai
2025-11-28,Swiggy,Food,1972.0,UPI,Chennai
2025-08-05,Restaurant,Food,1670.3,Credit Card,Pune
2025-10-21,Spotify,Entertainment,4795.25,Credit Card,Pune
2025-10-13,Mall,Shopping,3121.84,Debit Card,Hyderabad
2025-03-16,Flipkart,Shopping,4074.65,Debit Card,Pune
2025-06-30,Amazon,Shopping,4863.3,Debit Card,Kolkata
2025-04-27,Restaurant,Food,1195.39,Debit Card,Pune
2025-07-27,Movie Ticket,Entertainment,4093.33,Cash,Delhi
2025-03-13,Flight,Travel,2222.19,Debit Card,Bangalore
2025-12-13,Mobile Recharge,Bills,1899.87,Cash,Bangalore
2025-09-17,Ola,Travel,3874.9,UPI,Kolkata
2025-12-25,Mall,Shopping,2036.57,UPI,Kolkata
2025-12-20,Mobile Recharge,Bills,3258.86,UPI,Mumbai
2025-07-05,Swiggy,Food,2044.62,Debit Card,Hyderabad
2025-05-12,Restaurant,Food,1545.37,UPI,Hyderabad
2025-04-11,Metro,Travel,401.39,UPI,Mumbai
2025-05-12,Netflix,Entertainment,1328.17,Credit Card,Pune
2025-05-09,Internet Bill,Bills,889.37,Cash,Kolkata
2025-11-07,Electricity Bill,Bills,3018.44,Debit Card,Kolkata
2025-06-06,Electricity Bill,Bills,2014.83,UPI,Hyderabad
2025-10-11,Mall,Shopping,1018.81,Credit Card,Mumbai
2025-03-26,Electricity Bill,Bills,2664.76,Credit Card,Bangalore
2025-03-29,Metro,Travel,1544.09,Cash,Kolkata
2025-12-19,Electricity Bill,Bills,1420.67,Debit Card,Chennai
2025-06-05,Swiggy,Food,3198.49,UPI,Delhi
2025-05-13,Internet Bill,Bills,3847.96,UPI,Mumbai
2025-09-06,Cafe,Food,3425.77,Credit Card,Kolkata
2025-12-31,Cafe,Food,2215.36,UPI,Hyderabad
2025-03-19,Swiggy,Food,4900.11,UPI,Pune
2025-11-15,Amazon,Shopping,98.98,UPI,Delhi
2025-06-20,Amazon,Shopping,1242.42,Credit Card,Hyderabad
2025-11-27,Mall,Shopping,2894.2,Debit Card,Hyderabad
2025-07-21,Movie Ticket,Entertainment,2630.77,UPI,Chennai
2025-05-28,Swiggy,Food,1212.37,Debit Card,Pune
2025-05-27,Netflix,Entertainment,2628.19,Credit Card,Bangalore
2026-02-13,Amazon,Shopping,628.31,Credit Card,Mumbai
2025-11-05,Amazon,Shopping,3124.06,Credit Card,Kolkata
2025-09-01,Spotify,Entertainment,2965.98,Credit Card,Kolkata
2025-08-30,Flight,Travel,4532.16,Cash,Pune
2025-07-10,Internet Bill,Bills,917.7,Debit Card,Mumbai
2025-04-02,Spotify,Entertainment,824.62,Debit Card,Chennai
2025-10-08,Mobile Recharge,Bills,493.33,UPI,Pune
2025-11-01,Movie Ticket,Entertainment,1379.55,Cash,Pune
2026-01-15,Electricity Bill,Bills,509.47,UPI,Delhi
2025-05-24,Movie Ticket,Entertainment,292.26,Credit Card,Delhi
2025-11-23,Spotify,Entertainment,2173.26,UPI,Pune
2025-11-01,Flipkart,Shopping,746.46,Cash,Pune
2025-06-11,Swiggy,Food,2009.62,Debit Card,Mumbai
2025-11-06,Flipkart,Shopping,156.04,UPI,Delhi
2025-03-11,Cafe,Food,2989.22,Cash,Hyderabad
2026-03-01,Restaurant,Food,4411.87,UPI,Delhi
2025-12-12,Flipkart,Shopping,3260.47,UPI,Bangalore
2026-01-21,Mobile Recharge,Bills,547.05,Cash,Kolkata
2025-06-21,Movie Ticket,Entertainment,3323.52,Debit Card,Kolkata
2025-04-15,Cafe,Food,2811.89,Cash,Chennai
2025-08-30,Amazon,Shopping,4190.97,UPI,Delhi
2025-07-22,Flipkart,Shopping,2847.89,Credit Card,Kolkata
2025-05-02,Mobile Recharge,Bills,4605.71,Cash,Kolkata
2026-01-04,Flight,Travel,1640.49,Credit Card,Kolkata
2025-03-31,Flight,Travel,4155.3,Credit Card,Pune
2026-02-04,Electricity Bill,Bills,4288.06,Credit Card,Mumbai
2025-07-20,Cafe,Food,3729.05,Cash,Mumbai
2026-02-10,Zomato,Food,2696.0,Cash,Bangalore
2026-02-09,Spotify,Entertainment,1378.28,Cash,Kolkata
2025-12-25,Electricity Bill,Bills,1592.63,Debit Card,Bangalore
2026-02-22,Spotify,Entertainment,3272.02,Cash,Bangalore
2025-09-28,Mall,Shopping,2904.1,Credit Card,Mumbai
2025-08-24,Mobile Recharge,Bills,1581.92,Credit Card,Bangalore
2025-08-30,Flight,Travel,912.28,UPI,Delhi
2026-02-04,Spotify,Entertainment,2478.21,Credit Card,Delhi
2025-08-06,Mobile Recharge,Bills,3375.24,Debit Card,Chennai
2025-10-28,Cafe,Food,118.24,Credit Card,Chennai
2025-05-14,Amazon,Shopping,2055.23,Debit Card,Chennai
2026-02-07,Ola,Travel,3785.23,UPI,Delhi
2025-10-27,Uber,Travel,492.38,Debit Card,Kolkata
2025-11-02,Amazon,Shopping,2608.16,Credit Card,Bangalore
2026-01-07,Amazon,Shopping,457.52,Credit Card,Bangalore
2025-06-20,Mobile Recharge,Bills,2837.98,Cash,Kolkata
2026-02-12,Metro,Travel,4990.8,Cash,Pune
2025-05-24,Ola,Travel,4550.63,Cash,Kolkata
2025-03-27,Cafe,Food,4343.14,Credit Card,Pune
2025-12-18,Internet Bill,Bills,3500.55,Cash,Hyderabad
2026-02-04,Mobile Recharge,Bills,3731.86,Cash,Delhi
2026-01-28,Flight,Travel,1084.87,Cash,Kolkata
2025-06-08,Ola,Travel,3886.47,Cash,Delhi
2025-11-02,Flipkart,Shopping,1293.46,Credit Card,Pune
2026-01-06,Uber,Travel,2021.27,UPI,Kolkata
2026-01-19,Mall,Shopping,1008.88,UPI,Delhi
2025-05-28,Internet Bill,Bills,2946.37,Debit Card,Bangalore
2025-09-28,Flipkart,Shopping,701.02,UPI,Hyderabad
2026-01-25,Zomato,Food,1541.37,Credit Card,Pune
2025-09-03,Metro,Travel,1492.39,Credit Card,Chennai
2025-10-05,Restaurant,Food,3015.32,Cash,Delhi
2025-12-29,Netflix,Entertainment,1910.82,UPI,Bangalore
2026-02-22,Mall,Shopping,4004.39,Credit Card,Delhi
2026-02-23,Uber,Travel,4440.66,UPI,Hyderabad
2025-05-28,Restaurant,Food,2143.86,Cash,Hyderabad
2025-04-08,Flight,Travel,3320.81,Debit Card,Bangalore
2026-02-06,Uber,Travel,3366.87,UPI,Bangalore
2025-03-09,Swiggy,Food,1324.13,Debit Card,Pune
2025-07-09,Cafe,Food,1223.64,UPI,Pune
2025-03-28,Zomato,Food,2551.17,Credit Card,Delhi
2026-01-07,Restaurant,Food,3928.84,Debit Card,Pune
2025-06-17,Netflix,Entertainment,691.69,Credit Card,Delhi
2025-08-05,Electricity Bill,Bills,3641.22,Debit Card,Bangalore
2026-03-07,Netflix,Entertainment,4013.39,Cash,Hyderabad
2025-12-19,Zomato,Food,3885.21,Debit Card,Hyderabad
2025-09-13,Spotify,Entertainment,1401.79,Cash,Pune
2025-09-15,Flipkart,Shopping,2156.8,UPI,Delhi
2025-07-11,Spotify,Entertainment,4949.0,Credit Card,Mumbai
2025-04-06,Mall,Shopping,2388.95,Debit Card,Delhi
2026-02-01,Restaurant,Food,4340.23,UPI,Delhi
2025-05-11,Electricity Bill,Bills,3364.05,Credit Card,Mumbai
2025-10-09,Uber,Travel,4487.2,Debit Card,Delhi
2025-11-29,Electricity Bill,Bills,891.67,Cash,Bangalore
2025-08-29,Spotify,Entertainment,1464.76,UPI,Delhi
2025-07-16,Ola,Travel,943.08,Credit Card,Mumbai
2026-01-11,Zomato,Food,2391.27,Credit Card,Mumbai
2025-07-09,Flight,Travel,2689.95,Cash,Chennai
2025-04-27,Mall,Shopping,4906.31,Cash,Pune
2025-03-25,Internet Bill,Bills,437.94,Credit Card,Delhi
2025-09-07,Spotify,Entertainment,2666.88,Credit Card,Kolkata
2025-03-14,Uber,Travel,3348.27,Cash,Bangalore
2025-08-17,Cafe,Food,1653.07,Debit Card,Chennai
2025-12-10,Amazon,Shopping,3453.38,UPI,Bangalore
2025-09-25,Swiggy,Food,143.04,Credit Card,Hyderabad
2025-08-31,Spotify,Entertainment,4766.3,UPI,Pune
2026-01-23,Internet Bill,Bills,2398.9,UPI,Chennai
2025-09-15,Restaurant,Food,1487.35,Cash,Mumbai
2025-11-21,Spotify,Entertainment,4934.45,UPI,Bangalore
2025-08-11,Amazon,Shopping,482.65,Credit Card,Pune
2025-04-17,Amazon,Shopping,50.06,Credit Card,Bangalore
2025-10-19,Swiggy,Food,2530.36,Cash,Delhi
2025-11-06,Mall,Shopping,2443.3,UPI,Hyderabad
2025-06-01,Movie Ticket,Entertainment,1011.96,UPI,Delhi
2025-05-06,Spotify,Entertainment,1657.16,UPI,Hyderabad
2025-04-20,Uber,Travel,4874.06,Debit Card,Delhi
2025-03-15,Spotify,Entertainment,744.58,Debit Card,Mumbai
2025-10-27,Electricity Bill,Bills,825.63,UPI,Mumbai
2025-09-23,Internet Bill,Bills,1723.6,UPI,Mumbai
2025-10-28,Uber,Travel,3050.33,Debit Card,Chennai
2025-11-19,Cafe,Food,4787.64,UPI,Bangalore
2025-12-22,Uber,Travel,2571.75,UPI,Mumbai
2025-05-14,Uber,Travel,3027.67,Debit Card,Bangalore
2025-07-02,Restaurant,Food,2829.38,Credit Card,Pune
2025-09-26,Cafe,Food,4607.07,Debit Card,Chennai
2025-03-30,Internet Bill,Bills,2963.73,Credit Card,Delhi
2025-10-06,Mobile Recharge,Bills,1960.65,Credit Card,Hyderabad
2025-03-14,Amazon,Shopping,2056.27,Debit Card,Pune
2025-11-12,Ola,Travel,2060.3,Credit Card,Delhi
2025-10-28,Electricity Bill,Bills,876.12,Cash,Mumbai
2025-03-22,Flipkart,Shopping,1132.71,UPI,Chennai
2026-03-04,Restaurant,Food,857.41,Credit Card,Kolkata
2025-10-31,Spotify,Entertainment,523.39,UPI,Kolkata
2025-06-17,Flipkart,Shopping,2371.69,Cash,Bangalore
2025-12-07,Amazon,Shopping,4730.96,UPI,Chennai
2025-06-05,Amazon,Shopping,3686.45,Credit Card,Chennai
2025-05-12,Swiggy,Food,3406.67,Credit Card,Hyderabad
2025-06-04,Cafe,Food,2635.83,Cash,Delhi
2025-05-04,Netflix,Entertainment,3374.97,Credit Card,Bangalore
2025-04-12,Spotify,Entertainment,2743.46,Cash,Bangalore
2025-09-27,Movie Ticket,Entertainment,3854.89,Credit Card,Mumbai
2025-03-09,Flipkart,Shopping,331.92,UPI,Pune
2026-01-31,Mall,Shopping,4174.09,Debit Card,Mumbai
2025-06-20,Mobile Recharge,Bills,3680.74,Cash,Delhi
2025-11-27,Zomato,Food,1232.61,Cash,Mumbai
2025-06-23,Cafe,Food,2303.49,UPI,Pune
2025-05-24,Spotify,Entertainment,2518.35,Credit Card,Bangalore
2025-07-01,Ola,Travel,1551.91,Cash,Bangalore
2025-08-24,Mobile Recharge,Bills,2252.39,Cash,Delhi
2025-04-27,Amazon,Shopping,3664.82,Cash,Mumbai
2025-09-12,Cafe,Food,3053.85,UPI,Kolkata
2026-01-28,Internet Bill,Bills,1106.19,Cash,Pune
2026-01-11,Zomato,Food,1317.21,Cash,Kolkata
2025-11-05,Uber,Travel,3684.25,Cash,Delhi
2026-02-24,Ola,Travel,3319.79,Cash,Bangalore
2026-01-17,Spotify,Entertainment,2206.04,Credit Card,Hyderabad
2025-07-24,Mall,Shopping,3755.09,Cash,Kolkata
2026-01-27,Movie Ticket,Entertainment,1694.15,UPI,Pune
2025-04-02,Swiggy,Food,1665.45,Credit Card,Pune
2025-12-07,Metro,Travel,2546.48,Credit Card,Kolkata
2025-10-09,Uber,Travel,114.83,Debit Card,Pune
2025-04-23,Ola,Travel,4708.3,Debit Card,Pune
2025-04-30,Netflix,Entertainment,4298.89,UPI,Kolkata
2025-10-08,Cafe,Food,1637.03,Debit Card,Hyderabad
2025-12-22,Metro,Travel,4047.68,Cash,Bangalore
2025-06-11,Netflix,Entertainment,4267.95,UPI,Chennai
2025-10-20,Internet Bill,Bills,3536.0,UPI,Chennai
2025-09-23,Restaurant,Food,1209.2,UPI,Hyderabad
2025-04-12,Spotify,Entertainment,471.28,Cash,Chennai
2025-05-26,Amazon,Shopping,1565.67,Credit Card,Delhi
2025-05-28,Amazon,Shopping,1275.68,Cash,Chennai
2025-10-18,Amazon,Shopping,4621.62,Debit Card,Kolkata
2025-10-09,Flipkart,Shopping,2391.07,UPI,Hyderabad
2025-05-19,Uber,Travel,3279.57,Cash,Mumbai
2025-05-17,Cafe,Food,239.46,Debit Card,Chennai
2026-01-15,Mobile Recharge,Bills,1596.76,UPI,Bangalore
2026-02-16,Internet Bill,Bills,3571.16,Debit Card,Kolkata
2026-01-14,Internet Bill,Bills,485.07,Credit Card,Mumbai
2025-04-01,Electricity Bill,Bills,1397.98,UPI,Hyderabad
2025-08-20,Mall,Shopping,4232.99,Cash,Kolkata
2025-08-29,Internet Bill,Bills,4719.52,UPI,Mumbai
2025-12-27,Ola,Travel,1082.98,Credit Card,Mumbai
2026-03-08,Metro,Travel,4869.91,Debit Card,Chennai
2026-01-03,Amazon,Shopping,2071.85,UPI,Kolkata
2026-02-23,Amazon,Shopping,4577.48,Cash,Bangalore
2025-05-29,Cafe,Food,4724.28,Cash,Kolkata
2026-01-04,Netflix,Entertainment,2347.25,Credit Card,Pune
2025-06-24,Uber,Travel,431.47,Debit Card,Delhi
2025-08-01,Restaurant,Food,2641.8,Credit Card,Kolkata
2025-11-01,Movie Ticket,Entertainment,1595.4,UPI,Pune
2025-11-03,Mobile Recharge,Bills,3630.12,UPI,Chennai
2025-09-12,Amazon,Shopping,851.18,Cash,Bangalore
2025-08-15,Flipkart,Shopping,3910.35,Credit Card,Pune
2025-12-16,Electricity Bill,Bills,4684.6,Cash,Hyderabad
2025-11-17,Internet Bill,Bills,4872.64,UPI,Pune
2025-11-02,Netflix,Entertainment,1209.77,UPI,Pune
2025-10-20,Uber,Travel,1520.16,Cash,Mumbai
2025-11-14,Restaurant,Food,1200.04,Credit Card,Delhi
2025-09-11,Movie Ticket,Entertainment,4536.15,Credit Card,Pune
2025-07-05,Movie Ticket,Entertainment,4310.18,UPI,Chennai
2025-04-14,Swiggy,Food,3149.27,UPI,Hyderabad
2026-02-02,Flipkart,Shopping,3679.64,Debit Card,Pune
2025-06-21,Mobile Recharge,Bills,1848.31,UPI,Bangalore
2025-06-29,Electricity Bill,Bills,3246.83,UPI,Pune
2026-02-04,Restaurant,Food,1894.84,UPI,Chennai
2025-05-20,Spotify,Entertainment,3612.67,Cash,Hyderabad
2025-05-18,Cafe,Food,4387.33,Credit Card,Bangalore
2025-11-05,Flipkart,Shopping,3995.17,Debit Card,Bangalore
2025-06-27,Movie Ticket,Entertainment,4117.0,Credit Card,Delhi
2025-04-29,Cafe,Food,1582.64,Credit Card,Chennai
2025-09-04,Movie Ticket,Entertainment,3702.76,Debit Card,Chennai
2025-07-10,Flipkart,Shopping,2898.6,UPI,Pune
2025-05-06,Flight,Travel,1560.83,Cash,Pune
2025-07-12,Flight,Travel,4142.61,UPI,Chennai
2025-06-25,Uber,Travel,197.55,Credit Card,Kolkata
2025-07-10,Spotify,Entertainment,2412.01,Debit Card,Chennai
2026-03-05,Amazon,Shopping,3652.8,UPI,Delhi
2026-01-04,Amazon,Shopping,861.93,UPI,Chennai
2025-08-21,Swiggy,Food,4822.17,Cash,Delhi
2025-04-11,Cafe,Food,315.98,Credit Card,Kolkata
2025-10-30,Mall,Shopping,4767.73,Debit Card,Bangalore
2025-08-22,Spotify,Entertainment,2081.89,Debit Card,Pune
2025-07-27,Zomato,Food,3294.1,Cash,Chennai
2025-05-03,Flight,Travel,2029.81,Cash,Hyderabad
2026-02-13,Swiggy,Food,3057.15,Credit Card,Hyderabad
2025-06-20,Swiggy,Food,3599.65,UPI,Delhi
2026-01-22,Ola,Travel,1751.29,Cash,Mumbai
2025-05-23,Cafe,Food,3190.97,UPI,Mumbai
2025-03-11,Cafe,Food,4777.82,Debit Card,Hyderabad
2025-09-17,Cafe,Food,3326.15,Debit Card,Mumbai
2026-02-05,Cafe,Food,3579.38,Debit Card,Chennai
2025-07-10,Swiggy,Food,2687.13,Credit Card,Chennai
2025-07-03,Flight,Travel,3141.13,UPI,Kolkata
2025-12-16,Zomato,Food,4507.51,UPI,Pune
2025-04-29,Mobile Recharge,Bills,413.83,Debit Card,Mumbai
2025-11-19,Mall,Shopping,1100.68,UPI,Hyderabad
2025-04-07,Movie Ticket,Entertainment,1508.4,Cash,Bangalore
2025-10-07,Spotify,Entertainment,3553.51,Cash,Chennai
2025-09-28,Movie Ticket,Entertainment,3791.43,Debit Card,Mumbai
2025-11-28,Flight,Travel,1561.57,Credit Card,Mumbai
2026-02-04,Mobile Recharge,Bills,1315.15,UPI,Mumbai
2025-12-03,Movie Ticket,Entertainment,520.11,Cash,Chennai
2025-07-15,Electricity Bill,Bills,962.05,Credit Card,Mumbai
2025-05-04,Spotify,Entertainment,4496.76,Debit Card,Chennai
2025-08-12,Swiggy,Food,3386.46,Credit Card,Delhi
2025-12-11,Flight,Travel,4400.0,Cash,Chennai
2025-10-03,Ola,Travel,2444.93,Cash,Hyderabad
2025-11-18,Spotify,Entertainment,3486.54,Cash,Pune
2026-01-01,Uber,Travel,1997.71,Cash,Hyderabad
2025-08-04,Flipkart,Shopping,782.33,Debit Card,Chennai
2026-01-18,Amazon,Shopping,4557.45,UPI,Mumbai
2025-10-18,Flipkart,Shopping,1389.4,Credit Card,Chennai
2026-02-13,Mall,Shopping,155.37,Credit Card,Pune
2025-07-13,Flight,Travel,2042.74,Debit Card,Mumbai
