Date,Description,Category,Amount,Payment_Mode,Location
2025-05-12,Internet,Bills,4220.09,Credit Card,South Sandrastad
2026-02-19,Flight,Travel,3414.64,Debit Card,New Daniel
2025-12-27,Mall,Shopping,1271.74,Debit Card,East Roberto
2025-04-11,Swiggy,Food,4383.37,Credit Card,Burtontown
2025-08-17,Ola,Travel,74.84,Credit Card,Lisaside
2025-05-27,Amazon,Shopping,2320.17,Debit Card,East Jordan
2025-12-04,Mall,Shopping,2418.92,Cash,Kathleenview
2026-02-06,Amazon,Shopping,2484.23,UPI,Wardside
2025-05-22,Amazon,Shopping,3695.92,Cash,Lake Beckyborough
2025-03-18,Uber,Travel,1644.93,Credit Card,East Michellemouth
2025-09-20,Spotify,Entertainment,1970.45,Cash,Smithhaven
2025-10-16,Electricity,Bills,1098.66,Cash,Lake Gregory
2025-08-12,Flight,Travel,2544.75,Credit Card,Jenniferchester
2025-04-03,Flight,Travel,2980.42,Credit Card,Pennyland
2025-08-04,Spotify,Entertainment,3628.76,Cash,North Tammy
2026-03-08,Flipkart,Shopping,2835.97,Debit Card,Banksfurt
2026-03-01,Electricity,Bills,1656.0,UPI,Lake Jenniferland
2025-07-11,Electricity,Bills,892.09,Debit Card,Johnnyport
2025-08-29,Electricity,Bills,2702.21,Debit Card,South Richard
2025-05-09,Spotify,Entertainment,1013.18,UPI,Vanessashire
2025-10-06,Mobile Recharge,Bills,2190.87,Credit Card,East Danielbury
2025-03-10,Restaurant,Food,4909.67,Debit Card,Port Brian
2025-10-31,Mobile Recharge,Bills,3930.27,Credit Card,Anthonyland
2025-07-07,Movie,Entertainment,4852.97,Debit Card,Lake Juliachester
2026-02-21,Electricity,Bills,3116.89,Debit Card,Port Melvinstad
2025-09-10,Netflix,Entertainment,262.62,Credit Card,South Mario
2025-05-24,Amazon,Shopping,2674.0,UPI,West Davidland
2025-09-28,Uber,Travel,268.1,Cash,West Amy
2025-09-29,Spotify,Entertainment,3012.51,UPI,New Michaelchester
2025-07-10,Flipkart,Shopping,131.51,UPI,Goodmanchester
2025-10-21,Zomato,Food,2187.05,Credit Card,Fosterchester
2025-07-20,Metro,Travel,2995.9,UPI,Gonzaleztown
2025-03-26,Cafe,Food,4313.52,Credit Card,Jamesside
2025-05-08,Metro,Travel,3634.26,Debit Card,New Josephville
2025-06-09,Electricity,Bills,3496.48,Credit Card,Jasonbury
2025-09-17,Internet,Bills,4505.61,Credit Card,Kristinborough
2025-11-22,Flight,Travel,2050.78,Cash,Davidfort
2025-06-28,Movie,Entertainment,937.67,Debit Card,North Janet
2026-01-14,Restaurant,Food,855.7,Credit Card,Torresbury
2025-08-15,Electricity,Bills,637.76,Credit Card,Matthewborough
2025-04-22,Metro,Travel,4546.28,Debit Card,West Paulatown
2026-02-14,Electricity,Bills,4213.57,Debit Card,Anthonyberg
2025-07-21,Flipkart,Shopping,893.25,Debit Card,Waynefort
2026-02-19,Zomato,Food,330.35,UPI,Chadton
2025-05-31,Mall,Shopping,1462.68,Cash,Mullinsville
2025-06-03,Movie,Entertainment,3812.93,Cash,Wilsonhaven
2025-12-10,Metro,Travel,2863.96,Cash,Katherinehaven
2025-08-16,Zomato,Food,2509.89,Cash,South John
2025-10-27,Electricity,Bills,4780.42,Cash,South Alison
2025-12-15,Spotify,Entertainment,1967.15,Credit Card,Lake Rachel
2025-08-12,Uber,Travel,3180.47,Credit Card,Port Tiffany
2025-08-10,Flipkart,Shopping,3143.11,Credit Card,Port Nicholas
2025-05-11,Swiggy,Food,790.62,Cash,Port Debbiechester
2025-03-13,Uber,Travel,744.88,Cash,West Kristiburgh
2026-01-11,Uber,Travel,2200.27,Debit Card,Michelleton
2026-02-03,Zomato,Food,4138.94,UPI,Riveraberg
2025-04-16,Movie,Entertainment,1583.99,Debit Card,Lake Christopherstad
2026-03-03,Zomato,Food,2809.42,Cash,West Michellemouth
2025-04-08,Flight,Travel,2651.52,Cash,West Annaview
2025-06-05,Flipkart,Shopping,2048.21,Debit Card,Wesleyborough
2025-10-16,Electricity,Bills,2284.78,UPI,Schneiderfort
2025-11-20,Ola,Travel,64.53,Credit Card,Meltonstad
2025-10-12,Flipkart,Shopping,2208.44,Credit Card,Lake Joshua
2026-02-23,Mobile Recharge,Bills,2523.6,UPI,East Danachester
2026-01-12,Mall,Shopping,3187.64,Debit Card,Annfort
2025-07-14,Flipkart,Shopping,523.82,Credit Card,West Douglasshire
2025-08-01,Swiggy,Food,1072.71,Cash,Andrewmouth
2025-10-22,Electricity,Bills,4811.56,Debit Card,East Daniel
2025-09-11,Cafe,Food,2386.65,UPI,South Ashley
2026-01-24,Amazon,Shopping,4158.01,UPI,Lake Lynn
2025-11-07,Electricity,Bills,4997.47,Cash,Port Kristyhaven
2025-04-03,Internet,Bills,133.4,UPI,South Amyton
2025-06-05,Metro,Travel,1358.31,UPI,Butlertown
2025-07-17,Flipkart,Shopping,3538.86,Debit Card,North Crystalbury
2025-10-21,Movie,Entertainment,4342.87,UPI,West Lesliemouth
2026-01-02,Swiggy,Food,1418.37,UPI,Turnerton
2025-08-27,Swiggy,Food,4653.95,Cash,Melindaton
2025-05-31,Internet,Bills,1765.57,Credit Card,Campbellport
2025-06-28,Metro,Travel,1347.76,Debit Card,Dominguezport
2026-01-08,Flight,Travel,2834.96,UPI,Rasmussenview
2025-05-03,Ola,Travel,1932.3,Credit Card,Kevinfort
2026-02-02,Internet,Bills,2001.21,UPI,Carlchester
2025-05-20,Mobile Recharge,Bills,4468.37,UPI,Lake Benjaminbury
2026-01-31,Mobile Recharge,Bills,2634.92,Credit Card,Cannonville
2025-06-07,Mobile Recharge,Bills,568.76,Debit Card,Christophermouth
2026-03-02,Flipkart,Shopping,1579.21,Cash,East Tonyview
2025-09-13,Netflix,Entertainment,1772.32,Cash,Port Christian
2025-12-23,Restaurant,Food,2608.89,Credit Card,New Joshualand
2026-01-20,Flight,Travel,1805.0,Debit Card,Lake Joshua
2025-05-02,Flight,Travel,3611.09,UPI,New Lisa
2025-07-15,Netflix,Entertainment,4304.88,Debit Card,East Ryan
2025-10-20,Restaurant,Food,911.66,Cash,West Erica
2026-03-03,Metro,Travel,1665.97,Debit Card,Dawnfort
2026-01-20,Netflix,Entertainment,2000.83,Credit Card,South Melanie
2025-05-30,Spotify,Entertainment,2353.64,UPI,East Michelle
2025-05-01,Restaurant,Food,3298.55,Credit Card,Jefferytown
2025-05-11,Mobile Recharge,Bills,1823.82,Debit Card,Gonzalezchester
2025-10-13,Mobile Recharge,Bills,1221.26,Credit Card,East Shawnfurt
2025-08-27,Flight,Travel,3121.33,UPI,Cochranfort
2025-07-02,Metro,Travel,3896.18,Cash,Taylormouth
2025-03-28,Spotify,Entertainment,268.5,Cash,Lake Jared
2025-04-10,Cafe,Food,4960.36,Cash,Williamsland
2026-01-09,Spotify,Entertainment,2566.86,Cash,West Joy
2025-10-24,Ola,Travel,2455.81,Credit Card,Moonchester
2025-07-07,Electricity,Bills,1926.86,Debit Card,Jeremyland
2025-05-11,Restaurant,Food,2288.35,Credit Card,West Pamelaview
2026-01-18,Mobile Recharge,Bills,379.07,UPI,Owenston
2025-05-11,Uber,Travel,1125.48,Cash,East Nicole
2026-01-28,Mobile Recharge,Bills,666.26,Cash,South Kimberly
2025-08-09,Internet,Bills,4734.31,Cash,East Amberborough
2025-04-08,Internet,Bills,344.7,Credit Card,Christopherburgh
2025-08-07,Cafe,Food,2461.66,Credit Card,Jamiehaven
2025-06-01,Flight,Travel,3274.44,Debit Card,Kristinside
2025-06-23,Netflix,Entertainment,4524.39,UPI,New Patricia
2025-10-06,Internet,Bills,3919.97,Cash,Maddoxberg
2025-09-25,Flight,Travel,3583.24,Cash,East Monique
2025-10-14,Movie,Entertainment,4005.54,Debit Card,East Brittneyborough
2025-03-12,Uber,Travel,866.35,Debit Card,Alexandertown
2026-02-11,Ola,Travel,832.36,Debit Card,Peckhaven
2025-03-31,Netflix,Entertainment,380.76,UPI,Lake Earl
2025-07-17,Amazon,Shopping,4800.56,UPI,Andrewfort
2025-08-04,Mobile Recharge,Bills,3865.82,UPI,East Annetteburgh
2025-08-07,Swiggy,Food,782.31,UPI,Crystalville
2026-02-08,Swiggy,Food,4093.24,UPI,New Anthonyfurt
2025-07-12,Flight,Travel,2822.53,Cash,Johnsonstad
2026-02-08,Uber,Travel,75.76,Debit Card,North Raymondmouth
2025-06-03,Movie,Entertainment,2941.51,Credit Card,Lake Robert
2025-05-18,Mobile Recharge,Bills,3528.37,Debit Card,Diazview
2025-09-18,Electricity,Bills,251.58,Credit Card,West Daniel
2025-03-12,Movie,Entertainment,107.83,Debit Card,Davidshire
2025-11-29,Mobile Recharge,Bills,1176.0,UPI,New Kaylahaven
2025-06-14,Mall,Shopping,4757.83,UPI,Smithview
2025-03-23,Amazon,Shopping,1547.12,Debit Card,Lopezfort
2025-11-26,Zomato,Food,3640.74,Credit Card,Jacobville
2025-11-23,Restaurant,Food,2761.92,Cash,Port Monica
2025-08-25,Zomato,Food,1905.0,UPI,Martinchester
2025-05-09,Amazon,Shopping,4379.17,UPI,Williamsland
2025-12-30,Ola,Travel,2096.03,Credit Card,Russoborough
2026-02-27,Electricity,Bills,1110.09,Cash,Port Brendamouth
2025-09-29,Cafe,Food,2306.24,Debit Card,Meganfurt
2025-07-05,Zomato,Food,2125.28,Credit Card,Morenoport
2025-06-18,Cafe,Food,4126.79,Credit Card,South Jessica
2025-11-25,Electricity,Bills,867.73,Cash,Olsonfurt
2025-05-22,Mall,Shopping,3033.69,UPI,Kevinberg
2025-06-03,Electricity,Bills,2598.67,Credit Card,Elizabethchester
2026-02-13,Cafe,Food,3087.44,UPI,Medinaton
2026-03-08,Netflix,Entertainment,4730.23,Debit Card,Jonathanshire
2025-03-21,Mall,Shopping,1542.55,Cash,East Gregoryshire
2025-10-20,Electricity,Bills,491.33,Credit Card,East Jeffrey
2025-10-18,Spotify,Entertainment,1138.22,Debit Card,Lisaville
2025-09-11,Movie,Entertainment,3519.83,Debit Card,West Rebecca
2025-09-10,Netflix,Entertainment,4466.77,Cash,North Robertton
2025-05-26,Uber,Travel,2796.28,UPI,New Dustin
2025-08-31,Uber,Travel,195.95,Cash,Joelfurt
2025-05-31,Amazon,Shopping,2178.11,Cash,East Kaitlyn
2025-09-14,Spotify,Entertainment,4953.2,UPI,Smithchester
2025-07-11,Flipkart,Shopping,863.67,Debit Card,North Markmouth
2025-05-05,Flight,Travel,75.72,Debit Card,Kimside
2025-11-21,Movie,Entertainment,650.24,Credit Card,New Sheliashire
2025-11-05,Mall,Shopping,1362.12,Credit Card,Elizabethland
2025-04-13,Uber,Travel,2500.84,Cash,Jordanport
2025-11-27,Netflix,Entertainment,1480.68,Credit Card,Lewismouth
2026-02-19,Electricity,Bills,4607.66,UPI,North Jamie
2025-10-03,Mall,Shopping,2745.67,Debit Card,Craigshire
2025-07-11,Netflix,Entertainment,1274.24,Debit Card,Herreratown
2025-04-16,Netflix,Entertainment,2454.44,UPI,Kyleton
2025-10-05,Flight,Travel,4180.78,Cash,Laraland
2025-03-17,Netflix,Entertainment,1139.31,UPI,New Ericberg
2025-06-18,Movie,Entertainment,3093.88,Credit Card,Port Karenberg
2025-06-28,Mobile Recharge,Bills,921.03,UPI,Port Sydneymouth
2025-09-07,Restaurant,Food,3139.86,Debit Card,Port Darrellburgh
2025-12-05,Mall,Shopping,4080.45,UPI,Joshuafurt
2026-01-10,Netflix,Entertainment,737.62,Debit Card,Port Saraberg
2025-06-09,Ola,Travel,2786.06,Credit Card,North Hannah
2025-05-14,Ola,Travel,2102.42,Credit Card,Martinezville
2025-08-23,Flight,Travel,4803.74,Credit Card,Lisafort
2025-09-28,Spotify,Entertainment,4070.94,UPI,Lake Leslie
2026-03-07,Netflix,Entertainment,4815.94,Credit Card,Michaelside
2025-12-20,Electricity,Bills,4431.41,Debit Card,Sanchezton
2025-06-25,Amazon,Shopping,3777.74,Credit Card,Lake Ryan
2025-10-12,Movie,Entertainment,3013.98,Debit Card,East Markfurt
2025-12-22,Zomato,Food,2884.54,Credit Card,Danielstad
2025-03-31,Ola,Travel,1794.3,UPI,Judithberg
2025-08-13,Mobile Recharge,Bills,4869.24,Debit Card,East Christinaberg
2025-04-03,Netflix,Entertainment,159.25,Debit Card,North Charlesberg
2025-11-03,Netflix,Entertainment,3440.51,UPI,Ambershire
2026-02-24,Internet,Bills,4689.52,Cash,New Caleb
2026-02-11,Movie,Entertainment,1996.89,Credit Card,Benjaminburgh
2026-02-01,Restaurant,Food,2988.88,Credit Card,Johnnyland
2025-03-24,Electricity,Bills,3174.69,UPI,South Arthur
2025-10-02,Flipkart,Shopping,3458.86,Cash,Holtbury
2025-04-13,Cafe,Food,1047.78,UPI,Simpsonburgh
2025-12-21,Movie,Entertainment,826.14,Cash,Powellberg
2026-01-14,Metro,Travel,3554.32,Cash,Lake Kristiland
2025-10-27,Swiggy,Food,3046.07,Credit Card,Watkinston
2025-10-29,Restaurant,Food,458.22,Cash,Tammyport
2025-08-11,Cafe,Food,4051.67,UPI,Deannamouth
2025-09-23,Electricity,Bills,1869.49,UPI,Mcdanielhaven
2025-06-11,Movie,Entertainment,4239.64,Debit Card,East Steven
2025-05-01,Mall,Shopping,1111.55,Debit Card,Nicholasshire
2025-07-11,Mobile Recharge,Bills,1446.38,Cash,South Danielberg
2025-11-21,Flipkart,Shopping,521.44,Cash,Brittanybury
2025-03-18,Flight,Travel,1634.99,Debit Card,South Jasmine
2025-08-28,Electricity,Bills,951.76,UPI,New Richard
2025-04-02,Movie,Entertainment,1214.9,Debit Card,East Heather
2025-10-09,Swiggy,Food,668.77,UPI,New Danafurt
2026-01-18,Mall,Shopping,299.46,Debit Card,Lake Laurenburgh
2025-06-03,Movie,Entertainment,826.16,Credit Card,North David
2025-06-10,Movie,Entertainment,1946.77,Cash,Lake Cherylville
2025-12-23,Cafe,Food,3340.27,Credit Card,Murphyside
2025-04-28,Flipkart,Shopping,750.88,Debit Card,New Connieshire
2025-10-19,Cafe,Food,2885.4,Credit Card,Michelestad
2025-05-13,Movie,Entertainment,1840.75,Credit Card,Carterport
2025-10-18,Mobile Recharge,Bills,2000.55,Cash,South Michael
2026-02-17,Flipkart,Shopping,2443.08,Cash,Port Matthewfort
2025-07-15,Ola,Travel,4640.15,Credit Card,Kellyburgh
2025-03-15,Flipkart,Shopping,2546.74,Credit Card,Lake Christopherfort
2025-10-24,Mobile Recharge,Bills,3586.41,Debit Card,Port Joe
2025-04-06,Uber,Travel,331.57,UPI,Bryantborough
2026-01-25,Zomato,Food,3040.07,Credit Card,South Jerry
2025-11-05,Zomato,Food,3322.54,UPI,Riveraport
2025-06-13,Mobile Recharge,Bills,370.87,UPI,Williamside
2025-12-13,Internet,Bills,1195.56,Debit Card,East Matthew
2025-05-11,Electricity,Bills,4756.8,Cash,Lake Eric
2025-06-21,Swiggy,Food,833.54,Cash,New Jennifer
2025-10-19,Cafe,Food,2270.89,Debit Card,Wongfurt
2026-02-19,Netflix,Entertainment,1414.14,Debit Card,Caitlinburgh
2025-08-04,Ola,Travel,4576.54,Cash,Katelynberg
2025-06-29,Mall,Shopping,4684.11,Cash,Christopherbury
2025-09-16,Electricity,Bills,4524.31,UPI,Kimbury
2026-01-04,Electricity,Bills,2883.74,UPI,East Michael
2025-08-01,Mall,Shopping,2818.76,UPI,West Margaret
2025-04-18,Flight,Travel,4515.63,Credit Card,Lake Amy
2025-07-02,Spotify,Entertainment,1009.01,UPI,South Shaunfort
2026-01-05,Netflix,Entertainment,737.33,Credit Card,Markbury
2026-01-28,Zomato,Food,833.45,UPI,South Bethmouth
2025-11-20,Movie,Entertainment,2344.93,UPI,Sergiomouth
2025-04-24,Metro,Travel,1596.27,Cash,West Charles
2025-10-19,Netflix,Entertainment,4463.86,Cash,East Christopherville
2026-01-16,Spotify,Entertainment,1730.15,UPI,Jasonview
2026-01-11,Spotify,Entertainment,118.75,Cash,Jenniferside
2025-12-13,Restaurant,Food,309.23,UPI,South Stephenside
2025-06-25,Mall,Shopping,1372.56,Credit Card,Karenville
2026-03-04,Uber,Travel,1776.16,Credit Card,Gregoryburgh
2026-01-19,Mobile Recharge,Bills,3038.74,Debit Card,Port Gregory
2025-12-30,Flipkart,Shopping,1265.21,Debit Card,West Elaineview
2025-03-18,Spotify,Entertainment,3289.63,UPI,Jacobborough
2025-03-20,Spotify,Entertainment,2918.39,Debit Card,Port Dorothy
2025-06-12,Amazon,Shopping,1845.85,Credit Card,Lake Josemouth
2025-04-30,Uber,Travel,2248.66,Cash,Brianberg
2025-04-11,Flipkart,Shopping,432.56,Credit Card,Brownfort
2025-06-30,Spotify,Entertainment,2998.04,Cash,Andreafort
2025-07-24,Ola,Travel,1137.29,UPI,Port Paul
2025-05-09,Mall,Shopping,1578.13,Debit Card,Kristinaburgh
2025-09-22,Zomato,Food,4688.04,Cash,North Samanthaburgh
2025-11-12,Restaurant,Food,1809.12,UPI,East Elizabeth
2025-10-12,Flipkart,Shopping,4070.82,Cash,Jenniferport
2025-12-31,Mobile Recharge,Bills,1422.28,Credit Card,Christineshire
2026-01-30,Swiggy,Food,1119.5,Debit Card,Garychester
2025-07-28,Uber,Travel,3521.39,Credit Card,Phelpsmouth
2025-10-04,Movie,Entertainment,2556.62,Cash,Taylorshire
2025-09-08,Metro,Travel,4104.49,Credit Card,East Bryanburgh
2025-12-03,Zomato,Food,1450.09,Debit Card,Timothyville
2026-02-12,Spotify,Entertainment,1834.45,Cash,North Karibury
2025-10-05,Flipkart,Shopping,4497.7,Cash,Friedmanberg
2025-04-02,Movie,Entertainment,1889.24,Cash,West Jason
2025-05-16,Mall,Shopping,2399.74,Credit Card,New Ryan
2025-04-22,Electricity,Bills,4347.35,Credit Card,New Jared
2025-09-07,Flipkart,Shopping,774.34,Debit Card,Port Stephanieland
2026-02-16,Electricity,Bills,633.6,Credit Card,Jeffreymouth
2025-07-31,Restaurant,Food,1249.59,UPI,South Lisa
2026-02-12,Mall,Shopping,4745.86,Credit Card,Leemouth
2025-11-10,Flipkart,Shopping,970.42,Cash,East Johnport
2025-12-02,Cafe,Food,2294.37,Cash,West Johnborough
2026-01-14,Restaurant,Food,2316.35,Cash,South Tinachester
2025-10-29,Flipkart,Shopping,4766.47,Cash,Gabrielleborough
2025-05-21,Swiggy,Food,3770.36,Debit Card,North Lisa
2025-03-26,Cafe,Food,1712.35,Cash,Hannahstad
2025-09-02,Movie,Entertainment,2369.86,Credit Card,Lake Laura
2025-11-24,Metro,Travel,4552.64,Cash,Sullivanberg
2025-04-30,Netflix,Entertainment,2238.51,UPI,Catherinestad
2025-10-26,Metro,Travel,3681.62,UPI,Coleville
2025-11-29,Zomato,Food,4982.69,UPI,Johnsonville
2026-02-14,Metro,Travel,3471.28,UPI,Port Jasmin
2025-03-09,Uber,Travel,3585.5,Credit Card,South David
2025-06-19,Internet,Bills,4433.6,Cash,Lake Franciscoside
2026-01-18,Netflix,Entertainment,310.22,Credit Card,New Richardtown
2026-01-16,Zomato,Food,1559.49,Credit Card,East Adam
2026-01-20,Spotify,Entertainment,728.52,Credit Card,Port Lori
2025-04-19,Amazon,Shopping,2418.86,Cash,West Robert
2025-09-29,Mobile Recharge,Bills,3246.17,Credit Card,East Justin
2025-04-05,Cafe,Food,1070.85,Credit Card,Coopermouth
2026-03-06,Electricity,Bills,149.65,Debit Card,Floresfort
2026-01-23,Flight,Travel,844.54,UPI,North Christopher
2026-01-21,Movie,Entertainment,3682.68,UPI,Sylviaview
2025-08-21,Cafe,Food,4565.22,Debit Card,Wardberg
2026-02-07,Mall,Shopping,382.83,Debit Card,Sawyermouth
2025-12-20,Mall,Shopping,1728.92,Cash,Kristopherborough
2025-08-10,Spotify,Entertainment,3222.79,Cash,Port Brittany
2025-10-18,Swiggy,Food,553.94,Credit Card,North John
2026-01-24,Cafe,Food,491.96,Credit Card,Christopherchester
2026-01-23,Spotify,Entertainment,4075.46,Cash,Wilsonshire
2025-08-05,Restaurant,Food,3016.49,Credit Card,East Timothystad
2025-05-20,Restaurant,Food,490.65,Credit Card,North Jason
2025-12-13,Swiggy,Food,2224.5,UPI,Lake Brittneybury
2025-06-01,Restaurant,Food,4542.54,Cash,Port Julie
2025-07-19,Netflix,Entertainment,1133.73,Credit Card,Briannaberg
2026-01-19,Internet,Bills,4343.52,UPI,Elliottborough
2025-06-12,Mobile Recharge,Bills,4994.83,UPI,Powellmouth
2025-08-19,Movie,Entertainment,4596.34,UPI,Davidland
2025-12-06,Internet,Bills,1775.86,Credit Card,Port Robertmouth
2025-12-15,Movie,Entertainment,1669.03,UPI,South Paul
2025-09-14,Mobile Recharge,Bills,1209.8,Cash,Evansland
2025-11-27,Spotify,Entertainment,1654.73,Credit Card,North Christianburgh
2025-10-12,Electricity,Bills,2546.29,Credit Card,Vincentberg
2026-02-12,Ola,Travel,2809.78,Credit Card,North Austin
2025-04-22,Spotify,Entertainment,4434.21,Cash,West Caseyside
2025-11-04,Flight,Travel,3217.22,Debit Card,Davisberg
2025-07-19,Electricity,Bills,4048.42,Credit Card,Lake Eric
2026-01-26,Netflix,Entertainment,3282.9,UPI,Port Sarahbury
2025-03-08,Cafe,Food,3065.29,Credit Card,Cherylfort
2025-09-15,Netflix,Entertainment,3562.83,UPI,Webstertown
2026-03-08,Spotify,Entertainment,4111.58,UPI,Marquezchester
2025-09-25,Zomato,Food,2933.64,Credit Card,Anthonyview
2025-06-17,Movie,Entertainment,1471.9,Debit Card,Goodmanport
2025-04-24,Movie,Entertainment,2545.32,Cash,Lake Sarahview
2025-12-23,Mobile Recharge,Bills,3721.56,UPI,Chavezchester
2025-10-17,Electricity,Bills,2456.43,Cash,Scottstad
2025-10-10,Mobile Recharge,Bills,3046.22,Cash,New Stacie
2025-11-21,Swiggy,Food,4757.32,UPI,West Melissaton
2025-07-20,Mobile Recharge,Bills,4928.48,Credit Card,South Matthew
2026-01-10,Mall,Shopping,1911.51,Credit Card,New Elizabeth
2025-11-04,Netflix,Entertainment,3595.22,Debit Card,Staffordberg
2025-12-01,Zomato,Food,517.0,Credit Card,West John
2025-03-27,Restaurant,Food,1968.91,UPI,South Ryanside
2026-02-28,Zomato,Food,4172.0,Debit Card,Ericton
2025-10-21,Netflix,Entertainment,3156.37,Credit Card,Berryhaven
2025-07-02,Internet,Bills,674.03,Cash,Ryanland
2025-06-29,Mobile Recharge,Bills,1179.28,UPI,West Carolmouth
2026-01-10,Mall,Shopping,703.66,UPI,Christyburgh
2025-11-16,Mobile Recharge,Bills,4727.04,UPI,North Mariaberg
2026-01-06,Flipkart,Shopping,70.99,Credit Card,Port Robertshire
2025-10-15,Metro,Travel,905.55,Cash,Scottport
2025-06-13,Mall,Shopping,2331.28,Credit Card,North Trevor
2025-04-24,Electricity,Bills,3536.17,Debit Card,Aaronmouth
2025-10-28,Movie,Entertainment,2792.06,UPI,Robertbury
2025-12-21,Mobile Recharge,Bills,2292.39,Credit Card,Lake Patriciabury
2025-06-11,Spotify,Entertainment,2075.83,Debit Card,Watersstad
2025-05-31,Internet,Bills,1282.92,UPI,Bellview
2025-10-16,Netflix,Entertainment,3260.92,Cash,East Rebeccafurt
2026-01-14,Electricity,Bills,3463.82,Debit Card,Wolfeborough
2025-03-10,Spotify,Entertainment,4059.17,Debit Card,Martinbury
2025-12-23,Mobile Recharge,Bills,2092.87,Cash,Lake Cory
2025-03-09,Restaurant,Food,1757.03,Debit Card,Reeseport
2025-11-09,Uber,Travel,4129.52,Credit Card,Lake Michaelville
2025-09-26,Mall,Shopping,1294.62,UPI,Pagehaven
2025-10-19,Electricity,Bills,578.13,UPI,West Alyssa
2026-01-19,Uber,Travel,4845.04,Cash,Oliverburgh
2026-01-08,Electricity,Bills,725.05,UPI,Harrellmouth
2026-02-16,Restaurant,Food,4173.7,UPI,Brandtville
2025-03-14,Spotify,Entertainment,2507.62,Debit Card,East Krista
2025-07-16,Flight,Travel,2381.09,Credit Card,New Michelle
2025-08-16,Electricity,Bills,3156.81,Cash,Port Brittany
2025-04-26,Amazon,Shopping,1829.21,Debit Card,Parksside
2026-02-22,Spotify,Entertainment,4066.09,Debit Card,Brianaville
2025-10-01,Netflix,Entertainment,3054.8,Credit Card,West Brandonmouth
2025-11-07,Zomato,Food,3978.99,UPI,North Ginashire
2025-07-05,Electricity,Bills,2363.16,Debit Card,West Brian
2025-04-25,Netflix,Entertainment,2439.24,UPI,West Jerryhaven
2025-11-04,Internet,Bills,2507.74,Debit Card,New William
2025-06-06,Amazon,Shopping,3766.02,Cash,North Linda
2025-04-29,Restaurant,Food,1428.24,Debit Card,Turnerfurt
2025-09-14,Cafe,Food,3582.7,Credit Card,West Scottfort
2025-06-26,Netflix,Entertainment,3873.84,Credit Card,Alexside
2026-01-10,Electricity,Bills,3637.77,UPI,Lake Michaelland
2025-09-27,Flipkart,Shopping,496.24,Cash,Gonzalezside
2025-12-17,Zomato,Food,2926.76,Cash,Jimenezbury
2025-07-15,Spotify,Entertainment,3623.93,UPI,North Kelsey
2025-10-09,Cafe,Food,3128.77,Credit Card,Aprilmouth
2025-12-01,Ola,Travel,271.36,Debit Card,Lake Jasonmouth
2025-06-11,Ola,Travel,1784.52,Cash,Lake Kelly
2026-01-31,Spotify,Entertainment,881.15,Cash,Aimeetown
